asia,1,969.1762151218646,0.1,0.7,100,True,True,1.2,True,3300,58.513396978378296,968.7839105076357,0.78625,0.875,0.875
asia,1,954.0538933867798,0.1,0.7,100,True,True,1.2,True,1200,23.132611989974976,951.16036757102,0.83375,0.5,0.75
asia,1,910.3222913454897,0.1,0.7,100,True,True,1.2,True,1400,26.854668617248535,909.3782201503122,0.54125,0.625,0.75
asia,1,903.5582771391493,0.1,0.7,100,True,True,1.2,True,800,15.663313150405884,901.4134692204763,0.975,0.0,0.25
asia,1,927.103653377106,0.1,0.7,100,True,True,1.2,True,2200,40.61025881767273,924.4983984397081,0.95125,0.75,0.75
asia,1,960.1697117065492,0.1,0.7,100,True,True,1.2,True,1700,31.44741988182068,959.7001910497568,0.79125,0.75,0.875
asia,1,929.8520577365528,0.1,0.7,100,True,True,1.2,True,1300,24.66442036628723,929.8023973192288,0.9425,0.625,0.625
asia,1,925.8369491200845,0.1,0.7,100,True,True,1.2,True,1800,33.35690975189209,922.3604885642517,0.93125,0.75,0.75
asia,1,960.0263926777702,0.1,0.7,100,True,True,1.2,True,1300,25.060778379440308,958.9355358017949,0.8125,0.875,0.875
asia,1,941.4923967931066,0.1,0.7,100,True,True,1.2,True,1400,26.202957153320312,940.8847513279197,0.78625,0.625,0.75
asia,1,946.1349527260053,0.1,0.7,100,True,True,1.2,False,12000,232.22116541862488,950.1672210987647,0.52875,0.5,1.0
asia,1,943.2288629228854,0.1,0.7,100,True,True,1.2,True,2300,47.29439973831177,942.7758908507037,0.76625,0.75,0.75
asia,1,959.1564563570113,0.1,0.7,100,True,True,1.2,True,1300,28.798662900924683,956.4710658492243,0.76375,0.5,0.75
asia,1,953.2148404900579,0.1,0.7,100,True,True,1.2,True,2100,44.9529812335968,952.6174412888843,1.0025,0.75,0.875
asia,1,943.4914016380934,0.1,0.7,100,True,True,1.2,True,1700,34.93002653121948,943.185584577067,0.77625,0.75,0.875
asia,1,919.5330446477831,0.1,0.7,100,True,True,1.2,True,2000,40.88325881958008,919.2238949798289,0.775,0.875,0.875
asia,1,935.4192639283382,0.1,0.7,100,True,True,1.2,False,12000,234.03322339057922,936.3391871183254,0.90125,0.375,0.75
asia,1,943.3533607747621,0.1,0.7,100,True,True,1.2,False,12000,231.17862582206726,949.3333879902227,0.81125,0.375,0.75
asia,1,928.0817445334039,0.1,0.7,100,True,True,1.2,True,1400,29.831796169281006,928.081744533404,0.7625000000000001,0.875,1.0
asia,1,930.1340093442415,0.1,0.7,100,True,True,1.2,True,1200,24.900481939315796,927.2783375024762,0.93625,0.75,0.75
