28.697663795014137,956.7794083284181,0.26666666666666666,0.8035714285714286,0.2857142857142857,0.25,11,0.25,0.375
28.697663795014137,956.7794083284181,0.26666666666666666,0.8035714285714286,0.2857142857142857,0.25,11,0.25,0.375
22.082159762898527,950.1639042963025,0.35294117647058826,0.8035714285714286,0.3333333333333333,0.375,11,0.375,0.5
13.860811514803004,941.9425560482069,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.625
13.860811514803004,941.9425560482069,0.5333333333333333,0.875,0.5714285714285714,0.5,7,0.5,0.625
12.581521166892458,940.6632657002964,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.75
12.007636044295964,940.0893805776999,0.6666666666666666,0.9107142857142857,0.7142857142857143,0.625,5,0.625,0.625
9.334437726512078,937.416182259916,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.625
9.334437726512078,937.416182259916,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.625
9.334437726512078,937.416182259916,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.625
9.334437726512078,937.416182259916,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.625
6.117926435291906,934.1996709686958,0.6666666666666666,0.9107142857142857,0.7142857142857143,0.625,5,0.625,0.75
3.436344559012582,931.5180890924165,0.823529411764706,0.9464285714285714,0.7777777777777778,0.875,3,0.875,1.0
1.1368683772161603e-13,928.081744533404,0.875,0.9642857142857143,0.875,0.875,2,0.875,1.0
