32.017073899457046,992.0434665772273,0.11764705882352941,0.7321428571428571,0.1111111111111111,0.125,15,0.125,0.625
32.017073899457046,992.0434665772273,0.11764705882352941,0.7321428571428571,0.1111111111111111,0.125,15,0.125,0.625
29.59896626654995,989.6253589443202,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.625
26.34987572914656,986.3762684069168,0.6666666666666666,0.9107142857142857,0.7142857142857143,0.625,5,0.625,0.75
10.316355818522652,970.3427484962929,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.75
10.316355818522652,970.3427484962929,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.75
10.316355818522652,970.3427484962929,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.75
10.316355818522652,970.3427484962929,0.625,0.8928571428571429,0.625,0.625,6,0.625,0.75
8.51666287583555,968.5430555536058,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.875
2.5846392018190727,962.6110318795893,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.875
2.5846392018190727,962.6110318795893,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.875
2.5846392018190727,962.6110318795893,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.875
-1.0908568759753052,958.9355358017949,0.875,0.9642857142857143,0.875,0.875,2,0.875,0.875
