BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1503.3547310713257,8196.34378877797,0.08,0.8789473684210526,0.08,0.08,46,0.08,0.2
1451.5541402851995,8144.543197991843,0.20689655172413793,0.8789473684210526,0.18181818181818182,0.24,46,0.24,0.28
996.6378101152895,7689.626867821933,0.1702127659574468,0.8973684210526316,0.18181818181818182,0.16,39,0.16,0.28
962.8020594379486,7655.791117144592,0.1818181818181818,0.9052631578947369,0.21052631578947367,0.16,36,0.16,0.28
784.9482021627764,7477.93725986942,0.20000000000000004,0.8947368421052632,0.2,0.2,40,0.2,0.36
723.8737562821761,7416.86281398882,0.20833333333333331,0.9,0.21739130434782608,0.2,38,0.2,0.36
683.2442930157949,7376.233350722438,0.17777777777777778,0.9026315789473685,0.2,0.16,37,0.16,0.32
461.55534198190253,7154.544399688546,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.44
461.55534198190253,7154.544399688546,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.44
461.55534198190253,7154.544399688546,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.44
405.80559320905104,7098.794650915695,0.32653061224489793,0.9131578947368421,0.3333333333333333,0.32,33,0.32,0.48
349.1552393244856,7042.144297031129,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.44
324.4744765116602,7017.463534218304,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.48
289.2122929845,6982.2013506911435,0.3829787234042554,0.9236842105263158,0.4090909090909091,0.36,29,0.36,0.52
237.72345265557578,6930.712510362219,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.56
191.47686559067643,6884.46592329732,0.35555555555555557,0.9236842105263158,0.4,0.32,29,0.32,0.52
172.95591768929353,6865.944975395937,0.39999999999999997,0.9289473684210526,0.45,0.36,27,0.36,0.56
172.95591768929353,6865.944975395937,0.39999999999999997,0.9289473684210526,0.45,0.36,27,0.36,0.56
138.4481721382699,6831.437229844913,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.56
125.77181456934431,6818.760872275988,0.41666666666666663,0.9263157894736842,0.43478260869565216,0.4,28,0.4,0.64
100.77718306372208,6793.766240770366,0.3829787234042554,0.9236842105263158,0.4090909090909091,0.36,29,0.36,0.6
93.97080015793381,6786.959857864577,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.64
93.97080015793381,6786.959857864577,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.64
93.87722008324727,6786.866277789891,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.6
77.15459577182355,6770.143653478467,0.4255319148936171,0.9289473684210526,0.45454545454545453,0.4,27,0.4,0.64
67.52808594720136,6760.517143653845,0.41666666666666663,0.9263157894736842,0.43478260869565216,0.4,28,0.4,0.68
