BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1610.6278063127593,8371.806369004622,0.041666666666666664,0.8789473684210526,0.043478260869565216,0.04,46,0.04,0.16
1203.0716000424054,7964.250162734268,0.17777777777777778,0.9026315789473685,0.2,0.16,37,0.16,0.24
1203.0716000424054,7964.250162734268,0.17777777777777778,0.9026315789473685,0.2,0.16,37,0.16,0.24
1083.871315373788,7845.049878065651,0.2264150943396226,0.8921052631578947,0.21428571428571427,0.24,41,0.24,0.36
931.8637039106861,7693.042266602549,0.1886792452830189,0.8868421052631579,0.17857142857142858,0.2,43,0.2,0.28
745.5287615160951,7506.707324207958,0.2181818181818182,0.8868421052631579,0.2,0.24,43,0.24,0.36
689.7876294025227,7450.966192094385,0.2264150943396226,0.8921052631578947,0.21428571428571427,0.24,41,0.24,0.36
618.5305282007812,7379.709090892644,0.24,0.9,0.24,0.24,38,0.24,0.36
614.0058999113344,7375.184462603197,0.16666666666666666,0.8947368421052632,0.17391304347826086,0.16,40,0.16,0.4
591.709030863256,7352.887593555119,0.24,0.9,0.24,0.24,38,0.24,0.36
464.8033955460687,7225.981958237931,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.4
464.8033955460687,7225.981958237931,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.4
443.29913872681755,7204.47770141868,0.3111111111111111,0.9184210526315789,0.35,0.28,31,0.28,0.44
396.1959260858357,7157.374488777698,0.3111111111111111,0.9184210526315789,0.35,0.28,31,0.28,0.4
292.4947990154478,7053.6733617073105,0.3333333333333333,0.9157894736842105,0.34782608695652173,0.32,32,0.32,0.4
286.59919784820886,7047.7777605400715,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.48
232.30847617181462,6993.487038863677,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.48
209.41765488777673,6970.596217579639,0.4999999999999999,0.9368421052631579,0.5217391304347826,0.48,24,0.48,0.52
141.34742729256504,6902.525989984428,0.4583333333333333,0.9315789473684211,0.4782608695652174,0.44,26,0.44,0.52
141.34742729256504,6902.525989984428,0.4583333333333333,0.9315789473684211,0.4782608695652174,0.44,26,0.44,0.52
129.43617037309014,6890.614733064953,0.4000000000000001,0.9210526315789473,0.4,0.4,30,0.4,0.48
71.43068115813549,6832.609243849998,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.6
71.43068115813549,6832.609243849998,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.6
54.067699443914535,6815.246262135777,0.5217391304347826,0.9421052631578948,0.5714285714285714,0.48,22,0.48,0.56
53.88025089967323,6815.058813591536,0.5652173913043478,0.9473684210526315,0.6190476190476191,0.52,20,0.52,0.6
40.86555995120125,6802.044122643064,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.64
5.887105259177588,6767.06566795104,0.6222222222222222,0.9552631578947368,0.7,0.56,17,0.56,0.68
5.887105259177588,6767.06566795104,0.6222222222222222,0.9552631578947368,0.7,0.56,17,0.56,0.68
-4.9270518553475995,6756.251510836515,0.6222222222222222,0.9552631578947368,0.7,0.56,17,0.56,0.68
