BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1534.826660411355,8286.937828763432,0.04,0.8736842105263158,0.04,0.04,48,0.04,0.12
1210.4036077444052,7962.514776096482,0.08333333333333333,0.8842105263157894,0.08695652173913043,0.08,44,0.08,0.16
1118.8634111054816,7870.974579457558,0.0851063829787234,0.8868421052631579,0.09090909090909091,0.08,43,0.08,0.16
893.1532071188312,7645.264375470908,0.16,0.8894736842105263,0.16,0.16,42,0.16,0.28
827.9386430817895,7580.049811433866,0.17391304347826086,0.9,0.19047619047619047,0.16,38,0.16,0.24
818.9534631659844,7571.064631518061,0.1702127659574468,0.8973684210526316,0.18181818181818182,0.16,39,0.16,0.24
665.85362082142,7417.964789173497,0.21739130434782608,0.9052631578947369,0.23809523809523808,0.2,36,0.2,0.4
613.3055025695458,7365.416670921622,0.1333333333333333,0.8973684210526316,0.15,0.12,39,0.12,0.36
540.4371281181957,7292.548296470272,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.48
540.4371281181957,7292.548296470272,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.48
490.6582896275695,7242.769457979646,0.30434782608695654,0.9157894736842105,0.3333333333333333,0.28,32,0.28,0.44
400.2149747191943,7152.326143071271,0.3333333333333333,0.9157894736842105,0.34782608695652173,0.32,32,0.32,0.48
273.46446618610116,7025.575634538178,0.4081632653061225,0.9236842105263158,0.4166666666666667,0.4,29,0.4,0.52
273.46446618610116,7025.575634538178,0.4081632653061225,0.9236842105263158,0.4166666666666667,0.4,29,0.4,0.52
254.71790774719557,7006.829076099272,0.41666666666666663,0.9263157894736842,0.43478260869565216,0.4,28,0.4,0.52
232.02607896100744,6984.137247313084,0.41666666666666663,0.9263157894736842,0.43478260869565216,0.4,28,0.4,0.52
184.36996609340986,6936.4811344454865,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.52
155.71013067383956,6907.821299025916,0.46808510638297873,0.9342105263157895,0.5,0.44,25,0.44,0.6
138.8519836391597,6890.963151991236,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.6
121.79821397131673,6873.909382323393,0.56,0.9421052631578948,0.56,0.56,22,0.56,0.68
121.79821397131673,6873.909382323393,0.56,0.9421052631578948,0.56,0.56,22,0.56,0.68
74.94714829045188,6827.058316642529,0.56,0.9421052631578948,0.56,0.56,22,0.56,0.72
70.95289769339979,6823.0640660454765,0.5833333333333334,0.9473684210526315,0.6086956521739131,0.56,20,0.56,0.68
39.06680748385952,6791.177975835936,0.6250000000000001,0.9526315789473684,0.6521739130434783,0.6,18,0.6,0.72
39.06680748385952,6791.177975835936,0.6250000000000001,0.9526315789473684,0.6521739130434783,0.6,18,0.6,0.72
11.051307793186425,6763.162476145263,0.6086956521739131,0.9526315789473684,0.6666666666666666,0.56,18,0.56,0.72
11.051307793186425,6763.162476145263,0.6086956521739131,0.9526315789473684,0.6666666666666666,0.56,18,0.56,0.72
11.051307793186425,6763.162476145263,0.6086956521739131,0.9526315789473684,0.6666666666666666,0.56,18,0.56,0.72
11.051307793186425,6763.162476145263,0.6086956521739131,0.9526315789473684,0.6666666666666666,0.56,18,0.56,0.72
0.8552645270201538,6752.966432879097,0.6382978723404256,0.9552631578947368,0.6818181818181818,0.6,17,0.6,0.76
0.8552645270201538,6752.966432879097,0.6382978723404256,0.9552631578947368,0.6818181818181818,0.6,17,0.6,0.76
-5.884624478590922,6746.226543873486,0.6666666666666666,0.9578947368421052,0.6956521739130435,0.64,16,0.64,0.8
