BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1339.7133043232789,7890.697021197345,0.11764705882352941,0.881578947368421,0.11538461538461539,0.12,45,0.12,0.2
1217.917303081851,7768.901019955917,0.0784313725490196,0.8763157894736842,0.07692307692307693,0.08,47,0.08,0.2
1064.7334575051927,7615.717174379259,0.16326530612244897,0.8921052631578947,0.16666666666666666,0.16,41,0.16,0.32
990.3286351773932,7541.312352051459,0.16,0.8894736842105263,0.16,0.16,42,0.16,0.36
842.0599681338317,7393.043685007898,0.23529411764705882,0.8973684210526316,0.23076923076923078,0.24,39,0.24,0.32
775.2772167248286,7326.260933598895,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.32
650.6864864486588,7201.670203322725,0.16,0.8894736842105263,0.16,0.16,42,0.16,0.36
531.316732314388,7082.300449188454,0.27450980392156865,0.9026315789473685,0.2692307692307692,0.28,37,0.28,0.48
378.8648743623171,6929.848591236383,0.3673469387755102,0.9184210526315789,0.375,0.36,31,0.36,0.48
378.09467099205995,6929.078387866126,0.3404255319148936,0.9184210526315789,0.36363636363636365,0.32,31,0.32,0.48
344.26704281371076,6895.250759687777,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.48
338.8997406040917,6889.883457478158,0.35555555555555557,0.9236842105263158,0.4,0.32,29,0.32,0.48
332.93505640335025,6883.918773277416,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.48
325.4740142836117,6876.457731157678,0.40909090909090906,0.9315789473684211,0.47368421052631576,0.36,26,0.36,0.44
306.4281460128477,6857.411862886914,0.39999999999999997,0.9289473684210526,0.45,0.36,27,0.36,0.48
288.117957369077,6839.101674243143,0.35555555555555557,0.9236842105263158,0.4,0.32,29,0.32,0.48
245.88648661812658,6796.870203492193,0.46808510638297873,0.9342105263157895,0.5,0.44,25,0.44,0.56
240.52232942799765,6791.506046302064,0.46808510638297873,0.9342105263157895,0.5,0.44,25,0.44,0.56
240.52232942799765,6791.506046302064,0.46808510638297873,0.9342105263157895,0.5,0.44,25,0.44,0.56
234.33517475983172,6785.318891633898,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.56
234.33517475983172,6785.318891633898,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.56
234.33517475983172,6785.318891633898,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.56
230.60284007936934,6781.586556953435,0.3636363636363636,0.9263157894736842,0.42105263157894735,0.32,28,0.32,0.48
216.65957065766816,6767.643287531734,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.56
189.84685305950552,6740.8305699335715,0.5217391304347826,0.9421052631578948,0.5714285714285714,0.48,22,0.48,0.6
175.21759695337187,6726.201313827438,0.5333333333333332,0.9447368421052632,0.6,0.48,21,0.48,0.6
169.11292400966977,6720.096640883736,0.5454545454545454,0.9473684210526315,0.631578947368421,0.48,20,0.48,0.6
169.11292400966977,6720.096640883736,0.5454545454545454,0.9473684210526315,0.631578947368421,0.48,20,0.48,0.6
169.11292400966977,6720.096640883736,0.5454545454545454,0.9473684210526315,0.631578947368421,0.48,20,0.48,0.6
169.11292400966977,6720.096640883736,0.5454545454545454,0.9473684210526315,0.631578947368421,0.48,20,0.48,0.6
148.53521039146472,6699.518927265531,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.64
145.90379079427748,6696.8875076683435,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.64
145.90379079427748,6696.8875076683435,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.64
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
143.99753246801265,6694.981249342079,0.5909090909090909,0.9526315789473684,0.6842105263157895,0.52,18,0.52,0.68
176.72500051907082,6727.708717393137,0.5777777777777778,0.95,0.65,0.52,19,0.52,0.68
143.99753246801265,6694.981249342079,0.5454545454545454,0.9473684210526315,0.631578947368421,0.48,20,0.48,0.68
143.99753246801265,6694.981249342079,0.5454545454545454,0.9473684210526315,0.631578947368421,0.48,20,0.48,0.68
143.99753246801265,6694.981249342079,0.5454545454545454,0.9473684210526315,0.631578947368421,0.48,20,0.48,0.68
