25.23406282729229,949.2383975964979,0.7999999999999999,0.9464285714285714,0.8571428571428571,0.75,3,0.75,0.75
4.104974986045363,928.1093097552509,0.5882352941176471,0.875,0.5555555555555556,0.625,7,0.625,0.875
4.104974986045363,928.1093097552509,0.5882352941176471,0.875,0.5555555555555556,0.625,7,0.625,0.875
4.104974986045363,928.1093097552509,0.5882352941176471,0.875,0.5555555555555556,0.625,7,0.625,0.875
4.104974986045363,928.1093097552509,0.5882352941176471,0.875,0.5555555555555556,0.625,7,0.625,0.875
4.104974986045363,928.1093097552509,0.5882352941176471,0.875,0.5555555555555556,0.625,7,0.625,0.875
1.457586353642455,925.461921122848,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.875
1.457586353642455,925.461921122848,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.875
1.457586353642455,925.461921122848,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.875
1.457586353642455,925.461921122848,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.875
1.457586353642455,925.461921122848,0.75,0.9285714285714286,0.75,0.75,4,0.75,0.875
0.0,924.0043347692056,0.75,0.9285714285714286,0.75,0.75,4,0.75,1.0
