28.069725041563515,986.6568327142019,0.35294117647058826,0.8035714285714286,0.3333333333333333,0.375,11,0.375,0.625
14.46644106852898,973.0535487411673,0.35294117647058826,0.8035714285714286,0.3333333333333333,0.375,11,0.375,0.625
11.668114635624192,970.2552223082625,0.375,0.8214285714285714,0.375,0.375,10,0.375,0.625
4.1360908696830165,962.7231985423214,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.875
4.1360908696830165,962.7231985423214,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,0.875
2.8012002821351416,961.3883079547735,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,1.0
2.8012002821351416,961.3883079547735,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,1.0
2.8012002821351416,961.3883079547735,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,1.0
2.8012002821351416,961.3883079547735,0.7058823529411765,0.9107142857142857,0.6666666666666666,0.75,5,0.75,1.0
1.7733171612836713,960.360424833922,0.875,0.9642857142857143,0.875,0.875,2,0.875,0.875
1.7733171612836713,960.360424833922,0.875,0.9642857142857143,0.875,0.875,2,0.875,0.875
1.1368683772161603e-13,958.5871076726385,0.875,0.9642857142857143,0.875,0.875,2,0.875,1.0
