BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1417.9367725687844,8096.7996710205425,0.1132075471698113,0.8763157894736842,0.10714285714285714,0.12,47,0.12,0.24
1196.5089915309072,7875.371889982665,0.2857142857142857,0.9078947368421053,0.2916666666666667,0.28,35,0.28,0.4
1196.5089915309072,7875.371889982665,0.2857142857142857,0.9078947368421053,0.2916666666666667,0.28,35,0.28,0.4
1196.2700569016924,7875.132955353451,0.1702127659574468,0.8973684210526316,0.18181818181818182,0.16,39,0.16,0.24
1196.2700569016924,7875.132955353451,0.1702127659574468,0.8973684210526316,0.18181818181818182,0.16,39,0.16,0.24
1043.5984529249472,7722.461351376705,0.20833333333333331,0.9,0.21739130434782608,0.2,38,0.2,0.4
968.4706062896457,7647.333504741404,0.2916666666666667,0.9105263157894737,0.30434782608695654,0.28,34,0.28,0.4
843.538862389195,7522.401760840953,0.24,0.9,0.24,0.24,38,0.24,0.44
843.538862389195,7522.401760840953,0.24,0.9,0.24,0.24,38,0.24,0.44
843.538862389195,7522.401760840953,0.24,0.9,0.24,0.24,38,0.24,0.44
753.2813267806632,7432.144225232421,0.20408163265306126,0.8973684210526316,0.20833333333333334,0.2,39,0.2,0.4
753.2813267806632,7432.144225232421,0.20408163265306126,0.8973684210526316,0.20833333333333334,0.2,39,0.2,0.4
678.6835828729563,7357.5464813247145,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.44
678.6835828729563,7357.5464813247145,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.44
646.0607683331382,7324.923666784896,0.30434782608695654,0.9157894736842105,0.3333333333333333,0.28,32,0.28,0.44
646.0607683331382,7324.923666784896,0.30434782608695654,0.9157894736842105,0.3333333333333333,0.28,32,0.28,0.44
646.0607683331382,7324.923666784896,0.30434782608695654,0.9157894736842105,0.3333333333333333,0.28,32,0.28,0.44
586.7291627065179,7265.592061158276,0.41666666666666663,0.9263157894736842,0.43478260869565216,0.4,28,0.4,0.48
541.577505302158,7220.440403753916,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.52
541.577505302158,7220.440403753916,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.52
541.577505302158,7220.440403753916,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.52
538.3789730722556,7217.241871524014,0.2916666666666667,0.9105263157894737,0.30434782608695654,0.28,34,0.28,0.48
511.6257438161738,7190.488642267932,0.3673469387755102,0.9184210526315789,0.375,0.36,31,0.36,0.56
510.52221487754014,7189.385113329298,0.32653061224489793,0.9131578947368421,0.3333333333333333,0.32,33,0.32,0.52
461.52227867440706,7140.385177126165,0.32,0.9105263157894737,0.32,0.32,34,0.32,0.52
439.8610714793158,7118.723969931074,0.3333333333333333,0.9157894736842105,0.34782608695652173,0.32,32,0.32,0.52
432.48762867826645,7111.350527130025,0.37499999999999994,0.9210526315789473,0.391304347826087,0.36,30,0.36,0.56
397.8869179587209,7076.749816410479,0.3333333333333333,0.9157894736842105,0.34782608695652173,0.32,32,0.32,0.52
396.15982348543,7075.022721937188,0.4000000000000001,0.9210526315789473,0.4,0.4,30,0.4,0.6
384.6803490065204,7063.5432474582785,0.36,0.9157894736842105,0.36,0.36,32,0.36,0.56
384.6803490065204,7063.5432474582785,0.36,0.9157894736842105,0.36,0.36,32,0.36,0.56
363.3089857293644,7042.171884181123,0.3333333333333333,0.9157894736842105,0.34782608695652173,0.32,32,0.32,0.56
327.2875211424789,7006.150419594237,0.44,0.9263157894736842,0.44,0.44,28,0.44,0.64
302.2235182016675,6981.086416653426,0.46808510638297873,0.9342105263157895,0.5,0.44,25,0.44,0.64
302.2235182016675,6981.086416653426,0.46808510638297873,0.9342105263157895,0.5,0.44,25,0.44,0.64
291.849242383425,6970.712140835183,0.4999999999999999,0.9368421052631579,0.5217391304347826,0.48,24,0.48,0.68
264.4125762247995,6943.275474676558,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.64
247.11267527956352,6925.975573731322,0.4999999999999999,0.9368421052631579,0.5217391304347826,0.48,24,0.48,0.68
247.11267527956352,6925.975573731322,0.4999999999999999,0.9368421052631579,0.5217391304347826,0.48,24,0.48,0.68
234.54486904073292,6913.407767492491,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.68
199.9292298161863,6878.7921282679445,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
178.1626061175948,6857.025504569353,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
178.1626061175948,6857.025504569353,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
178.1626061175948,6857.025504569353,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
176.65030753905648,6855.513205990815,0.5714285714285714,0.9447368421052632,0.5833333333333334,0.56,21,0.56,0.76
150.00771355824963,6828.870612010008,0.6122448979591836,0.95,0.625,0.6,19,0.6,0.8
114.68414649626811,6793.547044948026,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
114.68414649626811,6793.547044948026,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
114.68414649626811,6793.547044948026,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
114.68414649626811,6793.547044948026,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
106.22988836008244,6785.092786811841,0.5957446808510639,0.95,0.6363636363636364,0.56,19,0.56,0.76
106.22988836008244,6785.092786811841,0.5957446808510639,0.95,0.6363636363636364,0.56,19,0.56,0.76
91.35916305534647,6770.222061507105,0.6530612244897959,0.9552631578947368,0.6666666666666666,0.64,17,0.64,0.8
89.15937257804671,6768.022271029805,0.5833333333333334,0.9473684210526315,0.6086956521739131,0.56,20,0.56,0.76
74.64485924854034,6753.5077577002985,0.64,0.9526315789473684,0.64,0.64,18,0.64,0.8
23.580701047066214,6702.443599498824,0.6530612244897959,0.9552631578947368,0.6666666666666666,0.64,17,0.64,0.8
23.580701047066214,6702.443599498824,0.6530612244897959,0.9552631578947368,0.6666666666666666,0.64,17,0.64,0.8
21.00883140052065,6699.871729852279,0.6666666666666666,0.9578947368421052,0.6956521739130435,0.64,16,0.64,0.8
21.00883140052065,6699.871729852279,0.6666666666666666,0.9578947368421052,0.6956521739130435,0.64,16,0.64,0.8
21.00883140052065,6699.871729852279,0.6666666666666666,0.9578947368421052,0.6956521739130435,0.64,16,0.64,0.8
-13.575771095899654,6665.2871273558585,0.6938775510204083,0.9605263157894737,0.7083333333333334,0.68,15,0.68,0.8
