BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1635.5776320625491,8371.392767153955,0.11764705882352941,0.881578947368421,0.11538461538461539,0.12,45,0.12,0.16
1579.5044075185187,8315.319542609925,0.1923076923076923,0.8894736842105263,0.18518518518518517,0.2,42,0.2,0.2
1501.007905592759,8236.823040684165,0.16326530612244897,0.8921052631578947,0.16666666666666666,0.16,41,0.16,0.2
1468.1795647876324,8203.994699879038,0.1276595744680851,0.8921052631578947,0.13636363636363635,0.12,41,0.12,0.24
1427.3153083019379,8163.130443393344,0.08333333333333333,0.8842105263157894,0.08695652173913043,0.08,44,0.08,0.24
1275.4902431059581,8011.305378197364,0.20000000000000004,0.8947368421052632,0.2,0.2,40,0.2,0.24
1127.0375456838237,7862.85268077523,0.2608695652173913,0.9105263157894737,0.2857142857142857,0.24,34,0.24,0.24
1127.0375456838237,7862.85268077523,0.2608695652173913,0.9105263157894737,0.2857142857142857,0.24,34,0.24,0.24
1073.7318699484786,7809.547005039884,0.14814814814814817,0.8789473684210526,0.13793103448275862,0.16,46,0.16,0.32
953.2832809605707,7689.0984160519765,0.1132075471698113,0.8763157894736842,0.10714285714285714,0.12,47,0.12,0.32
944.9336758256622,7680.748810917068,0.24999999999999994,0.9052631578947369,0.2608695652173913,0.24,36,0.24,0.36
850.6872845482494,7586.502419639655,0.0851063829787234,0.8868421052631579,0.09090909090909091,0.08,43,0.08,0.32
850.6872845482494,7586.502419639655,0.0851063829787234,0.8868421052631579,0.09090909090909091,0.08,43,0.08,0.32
686.5731237481532,7422.388258839559,0.30434782608695654,0.9157894736842105,0.3333333333333333,0.28,32,0.28,0.4
661.9876410309544,7397.80277612236,0.2916666666666667,0.9105263157894737,0.30434782608695654,0.28,34,0.28,0.4
566.9891441307127,7302.804279222119,0.20408163265306126,0.8973684210526316,0.20833333333333334,0.2,39,0.2,0.44
540.8049835049142,7276.62011859632,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.4
540.8049835049142,7276.62011859632,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.4
486.9240970903393,7222.739232181745,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.4
389.44741235434685,7125.262547445753,0.3829787234042554,0.9236842105263158,0.4090909090909091,0.36,29,0.36,0.48
389.44741235434685,7125.262547445753,0.3829787234042554,0.9236842105263158,0.4090909090909091,0.36,29,0.36,0.48
340.4559497268847,7076.271084818291,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.48
340.4559497268847,7076.271084818291,0.391304347826087,0.9263157894736842,0.42857142857142855,0.36,28,0.36,0.48
