BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1733.581229451801,8519.292608613474,0.03636363636363636,0.8605263157894737,0.03333333333333333,0.04,53,0.04,0.2
1720.9518594172396,8506.663238578913,0.11764705882352941,0.881578947368421,0.11538461538461539,0.12,45,0.12,0.16
1523.1286676936988,8308.840046855372,0.04081632653061224,0.8763157894736842,0.041666666666666664,0.04,47,0.04,0.16
1334.387729987142,8120.099109148815,0.1132075471698113,0.8763157894736842,0.10714285714285714,0.12,47,0.12,0.2
1283.168099567013,8068.879478728686,0.07692307692307691,0.8736842105263158,0.07407407407407407,0.08,48,0.08,0.16
923.8526242412408,7709.564003402914,0.16326530612244897,0.8921052631578947,0.16666666666666666,0.16,41,0.16,0.28
923.8526242412408,7709.564003402914,0.16326530612244897,0.8921052631578947,0.16666666666666666,0.16,41,0.16,0.28
923.8526242412408,7709.564003402914,0.16326530612244897,0.8921052631578947,0.16666666666666666,0.16,41,0.16,0.28
923.8526242412408,7709.564003402914,0.16326530612244897,0.8921052631578947,0.16666666666666666,0.16,41,0.16,0.28
923.8526242412408,7709.564003402914,0.16326530612244897,0.8921052631578947,0.16666666666666666,0.16,41,0.16,0.28
863.5366982199084,7649.248077381581,0.19607843137254902,0.8921052631578947,0.19230769230769232,0.2,41,0.2,0.32
801.3830954819077,7587.094474643581,0.15384615384615383,0.8842105263157894,0.14814814814814814,0.16,44,0.16,0.28
754.2379412107648,7539.949320372438,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.32
754.2379412107648,7539.949320372438,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.32
722.4401761338813,7508.151555295554,0.2666666666666666,0.9131578947368421,0.3,0.24,33,0.24,0.4
722.4401761338813,7508.151555295554,0.2666666666666666,0.9131578947368421,0.3,0.24,33,0.24,0.4
659.3148128508838,7445.026192012557,0.24,0.9,0.24,0.24,38,0.24,0.4
585.9676041641505,7371.6789833258235,0.3404255319148936,0.9184210526315789,0.36363636363636365,0.32,31,0.32,0.44
585.9676041641505,7371.6789833258235,0.3404255319148936,0.9184210526315789,0.36363636363636365,0.32,31,0.32,0.44
585.9676041641505,7371.6789833258235,0.3404255319148936,0.9184210526315789,0.36363636363636365,0.32,31,0.32,0.44
511.5093591359537,7297.220738297627,0.29787234042553196,0.9131578947368421,0.3181818181818182,0.28,33,0.28,0.4
461.49191077559954,7247.2032899372725,0.16666666666666666,0.8947368421052632,0.17391304347826086,0.16,40,0.16,0.36
