BIC - Goal,BIC,F1 Score,Accuracy,Precision,Recall,SHD,SLF,TLF
1601.2489879107252,8161.0955660855625,0.04,0.8736842105263158,0.04,0.04,48,0.04,0.12
1587.471170108961,8147.317748283798,0.07692307692307691,0.8736842105263158,0.07407407407407407,0.08,48,0.08,0.28
1587.471170108961,8147.317748283798,0.07692307692307691,0.8736842105263158,0.07407407407407407,0.08,48,0.08,0.28
1456.3852865639874,8016.231864738825,0.08,0.8789473684210526,0.08,0.08,46,0.08,0.16
1412.402818858326,7972.249397033163,0.16,0.8894736842105263,0.16,0.16,42,0.16,0.28
1372.5608140911672,7932.4073922660045,0.20833333333333331,0.9,0.21739130434782608,0.2,38,0.2,0.24
1214.4483083805026,7774.29488655534,0.08,0.8789473684210526,0.08,0.08,46,0.08,0.32
1088.8523381624118,7648.698916337249,0.16666666666666666,0.8947368421052632,0.17391304347826086,0.16,40,0.16,0.36
1088.8523381624118,7648.698916337249,0.16666666666666666,0.8947368421052632,0.17391304347826086,0.16,40,0.16,0.36
1066.302200901394,7626.148779076231,0.17391304347826086,0.9,0.19047619047619047,0.16,38,0.16,0.32
853.0690743613895,7412.915652536227,0.12244897959183673,0.8868421052631579,0.125,0.12,43,0.12,0.36
853.0690743613895,7412.915652536227,0.12244897959183673,0.8868421052631579,0.125,0.12,43,0.12,0.36
853.0690743613895,7412.915652536227,0.12244897959183673,0.8868421052631579,0.125,0.12,43,0.12,0.36
773.2881417372846,7333.134719912122,0.20408163265306126,0.8973684210526316,0.20833333333333334,0.2,39,0.2,0.36
773.2881417372846,7333.134719912122,0.20408163265306126,0.8973684210526316,0.20833333333333334,0.2,39,0.2,0.36
773.2881417372846,7333.134719912122,0.20408163265306126,0.8973684210526316,0.20833333333333334,0.2,39,0.2,0.36
773.2881417372846,7333.134719912122,0.20408163265306126,0.8973684210526316,0.20833333333333334,0.2,39,0.2,0.36
721.5340430308879,7281.380621205725,0.21739130434782608,0.9052631578947369,0.23809523809523808,0.2,36,0.2,0.36
673.2678026122912,7233.1143807871285,0.21739130434782608,0.9052631578947369,0.23809523809523808,0.2,36,0.2,0.4
541.0868814238738,7100.933459598711,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.44
538.7633659441899,7098.609944119027,0.2727272727272727,0.9157894736842105,0.3157894736842105,0.24,32,0.24,0.36
538.7633659441899,7098.609944119027,0.2727272727272727,0.9157894736842105,0.3157894736842105,0.24,32,0.24,0.36
494.7101433872749,7054.556721562112,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.48
494.7101433872749,7054.556721562112,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.48
494.7101433872749,7054.556721562112,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.48
488.7591529068204,7048.605731081658,0.32653061224489793,0.9131578947368421,0.3333333333333333,0.32,33,0.32,0.44
390.8437039485152,6950.6902821233525,0.28,0.9052631578947369,0.28,0.28,36,0.28,0.44
390.8437039485152,6950.6902821233525,0.28,0.9052631578947369,0.28,0.28,36,0.28,0.44
385.693130196164,6945.539708371001,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.48
385.693130196164,6945.539708371001,0.2553191489361702,0.9078947368421053,0.2727272727272727,0.24,35,0.24,0.48
348.21723612362166,6908.063814298459,0.2916666666666667,0.9105263157894737,0.30434782608695654,0.28,34,0.28,0.48
309.4311412395373,6869.277719414375,0.35555555555555557,0.9236842105263158,0.4,0.32,29,0.32,0.44
299.8364121413342,6859.6829903161715,0.3404255319148936,0.9184210526315789,0.36363636363636365,0.32,31,0.32,0.48
284.97001818819535,6844.816596363033,0.3404255319148936,0.9184210526315789,0.36363636363636365,0.32,31,0.32,0.48
284.97001818819535,6844.816596363033,0.3404255319148936,0.9184210526315789,0.36363636363636365,0.32,31,0.32,0.48
268.8901143745761,6828.736692549413,0.3333333333333333,0.9157894736842105,0.34782608695652173,0.32,32,0.32,0.48
251.7246250316084,6811.571203206446,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.48
221.18806673250037,6781.034644907338,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.48
221.18806673250037,6781.034644907338,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.48
221.18806673250037,6781.034644907338,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.48
221.18806673250037,6781.034644907338,0.34782608695652173,0.9210526315789473,0.38095238095238093,0.32,30,0.32,0.48
212.5597237941147,6772.406301968952,0.3111111111111111,0.9184210526315789,0.35,0.28,31,0.28,0.48
210.84833559115486,6770.694913765992,0.39999999999999997,0.9289473684210526,0.45,0.36,27,0.36,0.52
201.93537946114793,6761.781957635985,0.3829787234042554,0.9236842105263158,0.4090909090909091,0.36,29,0.36,0.52
199.55747950178193,6759.404057676619,0.35555555555555557,0.9236842105263158,0.4,0.32,29,0.32,0.48
190.0518904812934,6749.898468656131,0.4255319148936171,0.9289473684210526,0.45454545454545453,0.4,27,0.4,0.56
190.0518904812934,6749.898468656131,0.4255319148936171,0.9289473684210526,0.45454545454545453,0.4,27,0.4,0.56
190.0518904812934,6749.898468656131,0.4255319148936171,0.9289473684210526,0.45454545454545453,0.4,27,0.4,0.56
179.25287705416213,6739.099455228999,0.39999999999999997,0.9289473684210526,0.45,0.36,27,0.36,0.56
172.70026331297413,6732.546841487811,0.43478260869565216,0.9315789473684211,0.47619047619047616,0.4,26,0.4,0.6
153.58178256832616,6713.4283607431635,0.39999999999999997,0.9289473684210526,0.45,0.36,27,0.36,0.52
143.95638440928633,6703.802962584124,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.6
143.95638440928633,6703.802962584124,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.6
136.154897935171,6696.001476110008,0.4444444444444445,0.9342105263157895,0.5,0.4,25,0.4,0.56
122.35841193570468,6682.204990110542,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.64
122.35841193570468,6682.204990110542,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.64
122.35841193570468,6682.204990110542,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.64
122.35841193570468,6682.204990110542,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.64
122.35841193570468,6682.204990110542,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.64
122.35841193570468,6682.204990110542,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.64
117.69594879120541,6677.542526966043,0.5217391304347826,0.9421052631578948,0.5714285714285714,0.48,22,0.48,0.68
117.69594879120541,6677.542526966043,0.5217391304347826,0.9421052631578948,0.5714285714285714,0.48,22,0.48,0.68
114.33297269537252,6674.17955087021,0.5531914893617023,0.9447368421052632,0.5909090909090909,0.52,21,0.52,0.72
81.34500228235902,6641.191580457196,0.5217391304347826,0.9421052631578948,0.5714285714285714,0.48,22,0.48,0.72
81.34500228235902,6641.191580457196,0.5217391304347826,0.9421052631578948,0.5714285714285714,0.48,22,0.48,0.72
77.69032799524666,6637.536906170084,0.4782608695652174,0.9368421052631579,0.5238095238095238,0.44,24,0.44,0.72
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
77.36810640257136,6637.214684577409,0.5106382978723404,0.9394736842105263,0.5454545454545454,0.48,23,0.48,0.76
